»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/10/2025 - 16:34:39
Configured:	04/10/25 10:58:41 AM
Executed:	04/10/25 04:34:08 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	0.19 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+01
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	10001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
9036	9.0350e+00	-3.0906	-29.624695	2.488405	24884.051393	0.843964	0.000797
9037	9.0360e+00	-3.0869	-29.608752	4.976810	49768.102787	1.687928	0.001594
9038	9.0370e+00	-3.0831	-29.580853	8.709418	87094.179877	2.953874	0.002790
9039	9.0380e+00	-3.0801	-29.592810	-3.732608	-37326.077090	-1.265946	-0.001196
9040	9.0390e+00	-3.0772	-29.552955	12.442026	124420.256967	4.219820	0.003986
9041	9.0400e+00	-3.0744	-29.588825	-11.197823	-111978.231270	-3.797838	-0.003587
9042	9.0410e+00	-3.0712	-29.572882	4.976810	49768.102787	1.687928	0.001594
9043	9.0420e+00	-3.0698	-29.544983	8.709418	87094.179877	2.953874	0.002790
9044	9.0430e+00	-3.0634	-29.533027	3.732608	37326.077090	1.265946	0.001196
9045	9.0440e+00	-3.0607	-29.513099	6.221013	62210.128483	2.109910	0.001993
9046	9.0450e+00	-3.0590	-29.544983	-9.953621	-99536.205574	-3.375856	-0.003188
9047	9.0460e+00	-3.0561	-29.505128	12.442026	124420.256967	4.219820	0.003986
9048	9.0470e+00	-3.0515	-29.556940	-16.174633	-161746.334057	-5.485766	-0.005181
9049	9.0480e+00	-3.0502	-29.489186	21.151444	211514.436844	7.173694	0.006775
9050	9.0490e+00	-3.0462	-29.544983	-17.418836	-174188.359754	-5.907748	-0.005580
9051	9.0500e+00	-3.0420	-29.533027	3.732608	37326.077090	1.265946	0.001196
9052	9.0510e+00	-3.0376	-29.469258	19.907241	199072.411147	6.751712	0.006377
9053	9.0520e+00	-3.0363	-29.485200	-4.976810	-49768.102787	-1.687928	-0.001594
9054	9.0530e+00	-3.0318	-29.453315	9.953621	99536.205574	3.375856	0.003188
9055	9.0540e+00	-3.0290	-29.485200	-9.953621	-99536.205574	-3.375856	-0.003188
9056	9.0550e+00	-3.0254	-29.537012	-16.174633	-161746.334057	-5.485766	-0.005181
9057	9.0560e+00	-3.0229	-29.453315	26.128254	261282.539631	8.861622	0.008370
9058	9.0570e+00	-3.0191	-29.449330	1.244203	12442.025697	0.421982	0.000399
9059	9.0580e+00	-3.0157	-29.397518	16.174633	161746.334057	5.485766	0.005181
9060	9.0590e+00	-3.0131	-29.461287	-19.907241	-199072.411147	-6.751712	-0.006377
9061	9.0600e+00	-3.0096	-29.441359	6.221013	62210.128483	2.109910	0.001993
9062	9.0610e+00	-3.0064	-29.445344	-1.244203	-12442.025697	-0.421982	-0.000399
9063	9.0620e+00	-3.0035	-29.377590	21.151444	211514.436844	7.173694	0.006775
9064	9.0630e+00	-3.0000	-29.385561	-2.488405	-24884.051393	-0.843964	-0.000797
9065	9.0640e+00	-2.9969	-29.409474	-7.465215	-74652.154180	-2.531892	-0.002391
9066	9.0650e+00	-2.9932	-29.393532	4.976810	49768.102787	1.687928	0.001594
9067	9.0660e+00	-2.9904	-29.381575	3.732608	37326.077090	1.265946	0.001196
9068	9.0670e+00	-2.9856	-29.373604	2.488405	24884.051393	0.843964	0.000797
9069	9.0680e+00	-2.9846	-29.437373	-19.907241	-199072.411147	-6.751712	-0.006377
9070	9.0690e+00	-2.9821	-29.373604	19.907241	199072.411147	6.751712	0.006377
9071	9.0700e+00	-2.9780	-29.389546	-4.976810	-49768.102787	-1.687928	-0.001594
9072	9.0710e+00	-2.9742	-29.321792	21.151444	211514.436844	7.173694	0.006775
9073	9.0720e+00	-2.9719	-29.293893	8.709418	87094.179877	2.953874	0.002790
9074	9.0730e+00	-2.9693	-29.325777	-9.953621	-99536.205574	-3.375856	-0.003188
9075	9.0740e+00	-2.9641	-29.353676	-8.709418	-87094.179877	-2.953874	-0.002790
9076	9.0750e+00	-2.9607	-29.321792	9.953621	99536.205574	3.375856	0.003188
9077	9.0760e+00	-2.9586	-29.325777	-1.244203	-12442.025697	-0.421982	-0.000399
9078	9.0770e+00	-2.9543	-29.313821	3.732608	37326.077090	1.265946	0.001196
9079	9.0780e+00	-2.9504	-29.309835	1.244203	12442.025697	0.421982	0.000399
9080	9.0790e+00	-2.9468	-29.258023	16.174633	161746.334057	5.485766	0.005181
9081	9.0800e+00	-2.9462	-29.269980	-3.732608	-37326.077090	-1.265946	-0.001196
9082	9.0810e+00	-2.9423	-29.285922	-4.976810	-49768.102787	-1.687928	-0.001594
9083	9.0820e+00	-2.9382	-29.258023	8.709418	87094.179877	2.953874	0.002790
9084	9.0830e+00	-2.9351	-29.289907	-9.953621	-99536.205574	-3.375856	-0.003188
9085	9.0840e+00	-2.9316	-29.242081	14.930431	149304.308360	5.063784	0.004783
9086	9.0850e+00	-2.9298	-29.265994	-7.465215	-74652.154180	-2.531892	-0.002391
9087	9.0860e+00	-2.9259	-29.297878	-9.953621	-99536.205574	-3.375856	-0.003188
9088	9.0870e+00	-2.9218	-29.206210	28.616659	286166.591024	9.705587	0.009167
9089	9.0880e+00	-2.9188	-29.258023	-16.174633	-161746.334057	-5.485766	-0.005181
9090	9.0890e+00	-2.9173	-29.210196	14.930431	149304.308360	5.063784	0.004783
9091	9.0900e+00	-2.9124	-29.269980	-18.663039	-186630.385450	-6.329730	-0.005978
9092	9.0910e+00	-2.9099	-29.218167	16.174633	161746.334057	5.485766	0.005181
9093	9.0920e+00	-2.9056	-29.202225	4.976810	49768.102787	1.687928	0.001594
9094	9.0930e+00	-2.9038	-29.202225	0.000000	0.000000	0.000000	0.000000
9095	9.0940e+00	-2.9012	-29.182297	6.221013	62210.128483	2.109910	0.001993
9096	9.0950e+00	-2.8963	-29.214182	-9.953621	-99536.205574	-3.375856	-0.003188
9097	9.0960e+00	-2.8938	-29.138456	23.639849	236398.488237	8.017658	0.007573
9098	9.0970e+00	-2.8910	-29.182297	-13.686228	-136862.282664	-4.641802	-0.004384
9099	9.0980e+00	-2.8873	-29.150413	9.953621	99536.205574	3.375856	0.003188
9100	9.0990e+00	-2.8844	-29.134470	4.976810	49768.102787	1.687928	0.001594
9101	9.1000e+00	-2.8806	-29.098600	11.197823	111978.231270	3.797838	0.003587
9102	9.1010e+00	-2.8769	-29.166355	-21.151444	-211514.436844	-7.173694	-0.006775
9103	9.1020e+00	-2.8759	-29.206210	-12.442026	-124420.256967	-4.219820	-0.003986
9104	9.1030e+00	-2.8717	-29.138456	21.151444	211514.436844	7.173694	0.006775
9105	9.1040e+00	-2.8694	-29.154398	-4.976810	-49768.102787	-1.687928	-0.001594
9106	9.1050e+00	-2.8650	-29.106571	14.930431	149304.308360	5.063784	0.004783
9107	9.1060e+00	-2.8629	-29.102586	1.244203	12442.025697	0.421982	0.000399
9108	9.1070e+00	-2.8588	-29.138456	-11.197823	-111978.231270	-3.797838	-0.003587
9109	9.1080e+00	-2.8558	-29.026860	34.837672	348376.719507	11.815497	0.011160
9110	9.1090e+00	-2.8516	-29.162369	-42.302887	-423028.873688	-14.347389	-0.013551
9111	9.1100e+00	-2.8493	-29.078672	26.128254	261282.539631	8.861622	0.008370
9112	9.1110e+00	-2.8461	-29.110557	-9.953621	-99536.205574	-3.375856	-0.003188
9113	9.1120e+00	-2.8436	-29.066716	13.686228	136862.282664	4.641802	0.004384
9114	9.1130e+00	-2.8397	-29.034831	9.953621	99536.205574	3.375856	0.003188
9115	9.1140e+00	-2.8365	-29.066716	-9.953621	-99536.205574	-3.375856	-0.003188
9116	9.1150e+00	-2.8336	-29.062730	1.244203	12442.025697	0.421982	0.000399
9117	9.1160e+00	-2.8306	-29.106571	-13.686228	-136862.282664	-4.641802	-0.004384
9118	9.1170e+00	-2.8271	-28.990990	36.081875	360818.745204	12.237479	0.011558
9119	9.1180e+00	-2.8234	-28.983019	2.488405	24884.051393	0.843964	0.000797
9120	9.1190e+00	-2.8197	-29.022875	-12.442026	-124420.256967	-4.219820	-0.003986
9121	9.1200e+00	-2.8177	-28.994976	8.709418	87094.179877	2.953874	0.002790
9122	9.1210e+00	-2.8151	-29.010918	-4.976810	-49768.102787	-1.687928	-0.001594
9123	9.1220e+00	-2.8115	-28.975048	11.197823	111978.231270	3.797838	0.003587
9124	9.1230e+00	-2.8081	-29.010918	-11.197823	-111978.231270	-3.797838	-0.003587
9125	9.1240e+00	-2.8037	-28.975048	11.197823	111978.231270	3.797838	0.003587
9126	9.1250e+00	-2.8017	-28.983019	-2.488405	-24884.051393	-0.843964	-0.000797
9127	9.1260e+00	-2.7978	-28.998961	-4.976810	-49768.102787	-1.687928	-0.001594
9128	9.1270e+00	-2.7946	-28.939178	18.663039	186630.385450	6.329730	0.005978
9129	9.1280e+00	-2.7930	-28.947149	-2.488405	-24884.051393	-0.843964	-0.000797
9130	9.1290e+00	-2.7892	-28.935192	3.732608	37326.077090	1.265946	0.001196
9131	9.1300e+00	-2.7866	-28.947149	-3.732608	-37326.077090	-1.265946	-0.001196
9132	9.1310e+00	-2.7824	-28.895337	16.174633	161746.334057	5.485766	0.005181
9133	9.1320e+00	-2.7808	-28.919250	-7.465215	-74652.154180	-2.531892	-0.002391
9134	9.1330e+00	-2.7767	-28.907293	3.732608	37326.077090	1.265946	0.001196
9135	9.1340e+00	-2.7729	-28.755842	47.279698	472796.976474	16.035317	0.015145
9136	9.1350e+00	-2.7702	-28.883380	-39.814482	-398144.822294	-13.503425	-0.012754
9137	9.1360e+00	-2.7668	-28.883380	0.000000	0.000000	0.000000	0.000000
9138	9.1370e+00	-2.7647	-28.859466	7.465215	74652.154180	2.531892	0.002391
9139	9.1380e+00	-2.7607	-28.883380	-7.465215	-74652.154180	-2.531892	-0.002391
9140	9.1390e+00	-2.7586	-28.843524	12.442026	124420.256967	4.219820	0.003986
9141	9.1400e+00	-2.7541	-28.859466	-4.976810	-49768.102787	-1.687928	-0.001594
9142	9.1410e+00	-2.7499	-28.903308	-13.686228	-136862.282664	-4.641802	-0.004384
9143	9.1420e+00	-2.7468	-28.859466	13.686228	136862.282664	4.641802	0.004384
9144	9.1430e+00	-2.7449	-28.839539	6.221013	62210.128483	2.109910	0.001993
9145	9.1440e+00	-2.7405	-28.803669	11.197823	111978.231270	3.797838	0.003587
9146	9.1450e+00	-2.7380	-28.863452	-18.663039	-186630.385450	-6.329730	-0.005978
9147	9.1460e+00	-2.7346	-28.779755	26.128254	261282.539631	8.861622	0.008370
9148	9.1470e+00	-2.7320	-28.823596	-13.686228	-136862.282664	-4.641802	-0.004384
9149	9.1480e+00	-2.7293	-28.815625	2.488405	24884.051393	0.843964	0.000797
9150	9.1490e+00	-2.7258	-28.823596	-2.488405	-24884.051393	-0.843964	-0.000797
9151	9.1500e+00	-2.7221	-28.787726	11.197823	111978.231270	3.797838	0.003587
9152	9.1510e+00	-2.7187	-28.759827	8.709418	87094.179877	2.953874	0.002790
9153	9.1520e+00	-2.7163	-28.799683	-12.442026	-124420.256967	-4.219820	-0.003986
9154	9.1530e+00	-2.7124	-28.708015	28.616659	286166.591024	9.705587	0.009167
9155	9.1540e+00	-2.7092	-28.819611	-34.837672	-348376.719507	-11.815497	-0.011160
9156	9.1550e+00	-2.7067	-28.775770	13.686228	136862.282664	4.641802	0.004384
9157	9.1560e+00	-2.7033	-28.783741	-2.488405	-24884.051393	-0.843964	-0.000797
9158	9.1570e+00	-2.6997	-28.803669	-6.221013	-62210.128483	-2.109910	-0.001993
9159	9.1580e+00	-2.6969	-28.715986	27.372457	273724.565327	9.283605	0.008768
9160	9.1590e+00	-2.6935	-28.696058	6.221013	62210.128483	2.109910	0.001993
9161	9.1600e+00	-2.6908	-28.719972	-7.465215	-74652.154180	-2.531892	-0.002391
9162	9.1610e+00	-2.6878	-28.755842	-11.197823	-111978.231270	-3.797838	-0.003587
9163	9.1620e+00	-2.6836	-28.727943	8.709418	87094.179877	2.953874	0.002790
9164	9.1630e+00	-2.6802	-28.672145	17.418836	174188.359754	5.907748	0.005580
9165	9.1640e+00	-2.6781	-28.759827	-27.372457	-273724.565327	-9.283605	-0.008768
9166	9.1650e+00	-2.6733	-28.668159	28.616659	286166.591024	9.705587	0.009167
9167	9.1660e+00	-2.6706	-28.676131	-2.488405	-24884.051393	-0.843964	-0.000797
9168	9.1670e+00	-2.6682	-28.696058	-6.221013	-62210.128483	-2.109910	-0.001993
9169	9.1680e+00	-2.6643	-28.664174	9.953621	99536.205574	3.375856	0.003188
9170	9.1690e+00	-2.6614	-28.676131	-3.732608	-37326.077090	-1.265946	-0.001196
9171	9.1700e+00	-2.6579	-28.604390	22.395646	223956.462540	7.595676	0.007174
9172	9.1710e+00	-2.6539	-28.636275	-9.953621	-99536.205574	-3.375856	-0.003188
9173	9.1720e+00	-2.6524	-28.628304	2.488405	24884.051393	0.843964	0.000797
9174	9.1730e+00	-2.6495	-28.608376	6.221013	62210.128483	2.109910	0.001993
9175	9.1740e+00	-2.6456	-28.652217	-13.686228	-136862.282664	-4.641802	-0.004384
9176	9.1750e+00	-2.6421	-28.604390	14.930431	149304.308360	5.063784	0.004783
9177	9.1760e+00	-2.6397	-28.608376	-1.244203	-12442.025697	-0.421982	-0.000399
9178	9.1770e+00	-2.6360	-28.600405	2.488405	24884.051393	0.843964	0.000797
9179	9.1780e+00	-2.6334	-28.616347	-4.976810	-49768.102787	-1.687928	-0.001594
9180	9.1790e+00	-2.6292	-28.560549	17.418836	174188.359754	5.907748	0.005580
9181	9.1800e+00	-2.6262	-28.524679	11.197823	111978.231270	3.797838	0.003587
9182	9.1810e+00	-2.6218	-28.592434	-21.151444	-211514.436844	-7.173694	-0.006775
9183	9.1820e+00	-2.6195	-28.564535	8.709418	87094.179877	2.953874	0.002790
9184	9.1830e+00	-2.6157	-28.560549	1.244203	12442.025697	0.421982	0.000399
9185	9.1840e+00	-2.6139	-28.504751	17.418836	174188.359754	5.907748	0.005580
9186	9.1850e+00	-2.6097	-28.540621	-11.197823	-111978.231270	-3.797838	-0.003587
9187	9.1860e+00	-2.6063	-28.556564	-4.976810	-49768.102787	-1.687928	-0.001594
9188	9.1870e+00	-2.6019	-28.512722	13.686228	136862.282664	4.641802	0.004384
9189	9.1880e+00	-2.6009	-28.476852	11.197823	111978.231270	3.797838	0.003587
9190	9.1890e+00	-2.5964	-28.520694	-13.686228	-136862.282664	-4.641802	-0.004384
9191	9.1900e+00	-2.5925	-28.572506	-16.174633	-161746.334057	-5.485766	-0.005181
9192	9.1910e+00	-2.5909	-28.464896	33.593469	335934.693811	11.393515	0.010761
9193	9.1920e+00	-2.5879	-28.512722	-14.930431	-149304.308360	-5.063784	-0.004783
9194	9.1930e+00	-2.5829	-28.500766	3.732608	37326.077090	1.265946	0.001196
9195	9.1940e+00	-2.5800	-28.429026	22.395646	223956.462541	7.595676	0.007174
9196	9.1950e+00	-2.5770	-28.476852	-14.930431	-149304.308360	-5.063784	-0.004783
9197	9.1960e+00	-2.5742	-28.389170	27.372457	273724.565327	9.283605	0.008768
9198	9.1970e+00	-2.5704	-28.476852	-27.372457	-273724.565327	-9.283605	-0.008768
9199	9.1980e+00	-2.5671	-28.425040	16.174633	161746.334057	5.485766	0.005181
9200	9.1990e+00	-2.5655	-28.425040	0.000000	0.000000	0.000000	0.000000
9201	9.2000e+00	-2.5617	-28.464896	-12.442026	-124420.256967	-4.219820	-0.003986
9202	9.2010e+00	-2.5586	-28.413083	16.174633	161746.334057	5.485766	0.005181
9203	9.2020e+00	-2.5547	-28.436997	-7.465215	-74652.154180	-2.531892	-0.002391
9204	9.2030e+00	-2.5510	-28.440982	-1.244203	-12442.025697	-0.421982	-0.000399
9205	9.2040e+00	-2.5485	-28.433011	2.488405	24884.051393	0.843964	0.000797
9206	9.2050e+00	-2.5446	-28.401127	9.953621	99536.205574	3.375856	0.003188
9207	9.2060e+00	-2.5417	-28.357285	13.686228	136862.282664	4.641802	0.004384
9208	9.2070e+00	-2.5385	-28.389170	-9.953621	-99536.205574	-3.375856	-0.003188
9209	9.2080e+00	-2.5359	-28.345329	13.686228	136862.282664	4.641802	0.004384
9210	9.2090e+00	-2.5320	-28.369242	-7.465215	-74652.154180	-2.531892	-0.002391
9211	9.2100e+00	-2.5290	-28.353300	4.976810	49768.102787	1.687928	0.001594
9212	9.2110e+00	-2.5249	-28.357285	-1.244203	-12442.025697	-0.421982	-0.000399
9213	9.2120e+00	-2.5215	-28.309459	14.930431	149304.308360	5.063784	0.004783
9214	9.2130e+00	-2.5202	-28.329386	-6.221013	-62210.128483	-2.109910	-0.001993
9215	9.2140e+00	-2.5166	-28.317430	3.732608	37326.077090	1.265946	0.001196
9216	9.2150e+00	-2.5130	-28.233733	26.128254	261282.539631	8.861622	0.008370
9217	9.2160e+00	-2.5102	-28.301488	-21.151444	-211514.436844	-7.173694	-0.006775
9218	9.2170e+00	-2.5063	-28.245690	17.418836	174188.359754	5.907748	0.005580
9219	9.2180e+00	-2.5022	-28.277574	-9.953621	-99536.205574	-3.375856	-0.003188
9220	9.2190e+00	-2.5001	-28.281560	-1.244203	-12442.025697	-0.421982	-0.000399
9221	9.2200e+00	-2.4977	-28.237719	13.686228	136862.282664	4.641802	0.004384
9222	9.2210e+00	-2.4933	-28.273589	-11.197823	-111978.231270	-3.797838	-0.003587
9223	9.2220e+00	-2.4908	-28.221776	16.174633	161746.334057	5.485766	0.005181
9224	9.2230e+00	-2.4888	-28.253661	-9.953621	-99536.205574	-3.375856	-0.003188
9225	9.2240e+00	-2.4844	-28.229747	7.465215	74652.154180	2.531892	0.002391
9226	9.2250e+00	-2.4815	-28.197863	9.953621	99536.205574	3.375856	0.003188
9227	9.2260e+00	-2.4791	-28.217791	-6.221013	-62210.128483	-2.109910	-0.001993
9228	9.2270e+00	-2.4767	-28.205834	3.732608	37326.077090	1.265946	0.001196
9229	9.2280e+00	-2.4728	-28.217791	-3.732608	-37326.077090	-1.265946	-0.001196
9230	9.2290e+00	-2.4691	-28.197863	6.221013	62210.128483	2.109910	0.001993
9231	9.2300e+00	-2.4661	-28.237719	-12.442026	-124420.256967	-4.219820	-0.003986
9232	9.2310e+00	-2.4615	-28.221776	4.976810	49768.102787	1.687928	0.001594
9233	9.2320e+00	-2.4588	-28.209820	3.732608	37326.077090	1.265946	0.001196
9234	9.2330e+00	-2.4564	-28.209820	0.000000	0.000000	0.000000	0.000000
9235	9.2340e+00	-2.4532	-28.142065	21.151444	211514.436844	7.173694	0.006775
9236	9.2350e+00	-2.4492	-28.169964	-8.709418	-87094.179877	-2.953874	-0.002790
9237	9.2360e+00	-2.4462	-28.138079	9.953621	99536.205574	3.375856	0.003188
9238	9.2370e+00	-2.4435	-28.217791	-24.884051	-248840.513934	-8.439640	-0.007971
9239	9.2380e+00	-2.4403	-28.169964	14.930431	149304.308360	5.063784	0.004783
9240	9.2390e+00	-2.4380	-28.054383	36.081875	360818.745204	12.237479	0.011558
9241	9.2400e+00	-2.4360	-28.110180	-17.418836	-174188.359754	-5.907748	-0.005580
9242	9.2410e+00	-2.4298	-28.062354	14.930431	149304.308360	5.063784	0.004783
9243	9.2420e+00	-2.4279	-28.146051	-26.128254	-261282.539631	-8.861622	-0.008370
9244	9.2430e+00	-2.4245	-28.094238	16.174633	161746.334057	5.485766	0.005181
9245	9.2440e+00	-2.4210	-28.066339	8.709418	87094.179877	2.953874	0.002790
9246	9.2450e+00	-2.4191	-28.154022	-27.372457	-273724.565327	-9.283605	-0.008768
9247	9.2460e+00	-2.4156	-28.050397	32.349267	323492.668114	10.971533	0.010362
9248	9.2470e+00	-2.4118	-28.094238	-13.686228	-136862.282664	-4.641802	-0.004384
9249	9.2480e+00	-2.4100	-28.058368	11.197823	111978.231270	3.797838	0.003587
9250	9.2490e+00	-2.4059	-28.086267	-8.709418	-87094.179877	-2.953874	-0.002790
9251	9.2500e+00	-2.4023	-28.038440	14.930431	149304.308360	5.063784	0.004783
9252	9.2510e+00	-2.3990	-28.046411	-2.488405	-24884.051393	-0.843964	-0.000797
9253	9.2520e+00	-2.3965	-28.050397	-1.244203	-12442.025697	-0.421982	-0.000399
9254	9.2530e+00	-2.3930	-27.966700	26.128254	261282.539631	8.861622	0.008370
9255	9.2540e+00	-2.3885	-28.042426	-23.639849	-236398.488237	-8.017658	-0.007573
9256	9.2550e+00	-2.3865	-27.966700	23.639849	236398.488237	8.017658	0.007573
9257	9.2560e+00	-2.3849	-28.002570	-11.197823	-111978.231270	-3.797838	-0.003587
9258	9.2570e+00	-2.3801	-27.970686	9.953621	99536.205574	3.375856	0.003188
9259	9.2580e+00	-2.3767	-27.954744	4.976810	49768.102787	1.687928	0.001594
9260	9.2590e+00	-2.3725	-27.998585	-13.686228	-136862.282664	-4.641802	-0.004384
9261	9.2600e+00	-2.3701	-27.938801	18.663039	186630.385450	6.329730	0.005978
9262	9.2610e+00	-2.3671	-27.950758	-3.732608	-37326.077090	-1.265946	-0.001196
9263	9.2620e+00	-2.3656	-27.986628	-11.197823	-111978.231270	-3.797838	-0.003587
9264	9.2630e+00	-2.3608	-27.906917	24.884051	248840.513934	8.439640	0.007971
9265	9.2640e+00	-2.3572	-27.934816	-8.709418	-87094.179877	-2.953874	-0.002790
9266	9.2650e+00	-2.3546	-27.871047	19.907241	199072.411147	6.751712	0.006377
9267	9.2660e+00	-2.3514	-27.938801	-21.151444	-211514.436844	-7.173694	-0.006775
9268	9.2670e+00	-2.3475	-27.855104	26.128254	261282.539631	8.861622	0.008370
9269	9.2680e+00	-2.3454	-27.883003	-8.709418	-87094.179877	-2.953874	-0.002790
9270	9.2690e+00	-2.3396	-27.926845	-13.686228	-136862.282664	-4.641802	-0.004384
9271	9.2700e+00	-2.3384	-27.894960	9.953621	99536.205574	3.375856	0.003188
9272	9.2710e+00	-2.3348	-27.867061	8.709418	87094.179877	2.953874	0.002790
9273	9.2720e+00	-2.3326	-27.815249	16.174633	161746.334057	5.485766	0.005181
9274	9.2730e+00	-2.3291	-27.886989	-22.395646	-223956.462541	-7.595676	-0.007174
9275	9.2740e+00	-2.3249	-27.879018	2.488405	24884.051393	0.843964	0.000797
9276	9.2750e+00	-2.3238	-27.827205	16.174633	161746.334057	5.485766	0.005181
9277	9.2760e+00	-2.3191	-27.799307	8.709418	87094.179877	2.953874	0.002790
9278	9.2770e+00	-2.3173	-27.775393	7.465215	74652.154180	2.531892	0.002391
9279	9.2780e+00	-2.3120	-27.803292	-8.709418	-87094.179877	-2.953874	-0.002790
9280	9.2790e+00	-2.3080	-27.795321	2.488405	24884.051393	0.843964	0.000797
9281	9.2800e+00	-2.3071	-27.799307	-1.244203	-12442.025697	-0.421982	-0.000399
9282	9.2810e+00	-2.3030	-27.823220	-7.465215	-74652.154180	-2.531892	-0.002391
9283	9.2820e+00	-2.3003	-27.743509	24.884051	248840.513934	8.439640	0.007971
9284	9.2830e+00	-2.2972	-27.787350	-13.686228	-136862.282664	-4.641802	-0.004384
9285	9.2840e+00	-2.2927	-27.803292	-4.976810	-49768.102787	-1.687928	-0.001594
9286	9.2850e+00	-2.2897	-27.763436	12.442026	124420.256967	4.219820	0.003986
9287	9.2860e+00	-2.2863	-27.703653	18.663039	186630.385450	6.329730	0.005978
9288	9.2870e+00	-2.2847	-27.719595	-4.976810	-49768.102787	-1.687928	-0.001594
9289	9.2880e+00	-2.2811	-27.751480	-9.953621	-99536.205574	-3.375856	-0.003188
9290	9.2890e+00	-2.2779	-27.659812	28.616659	286166.591024	9.705587	0.009167
9291	9.2900e+00	-2.2748	-27.743509	-26.128254	-261282.539631	-8.861622	-0.008370
9292	9.2910e+00	-2.2709	-27.715610	8.709418	87094.179877	2.953874	0.002790
9293	9.2920e+00	-2.2687	-27.691696	7.465215	74652.154180	2.531892	0.002391
9294	9.2930e+00	-2.2633	-27.667783	7.465215	74652.154180	2.531892	0.002391
9295	9.2940e+00	-2.2612	-27.691696	-7.465215	-74652.154180	-2.531892	-0.002391
9296	9.2950e+00	-2.2587	-27.683725	2.488405	24884.051393	0.843964	0.000797
9297	9.2960e+00	-2.2552	-27.568144	36.081875	360818.745204	12.237479	0.011558
9298	9.2970e+00	-2.2514	-27.695682	-39.814482	-398144.822294	-13.503425	-0.012754
9299	9.2980e+00	-2.2486	-27.635898	18.663039	186630.385450	6.329730	0.005978
9300	9.2990e+00	-2.2447	-27.623942	3.732608	37326.077090	1.265946	0.001196
9301	9.3000e+00	-2.2426	-27.631913	-2.488405	-24884.051393	-0.843964	-0.000797
9302	9.3010e+00	-2.2388	-27.592057	12.442026	124420.256967	4.219820	0.003986
9303	9.3020e+00	-2.2364	-27.611985	-6.221013	-62210.128483	-2.109910	-0.001993
9304	9.3030e+00	-2.2320	-27.596043	4.976810	49768.102787	1.687928	0.001594
9305	9.3040e+00	-2.2301	-27.615971	-6.221013	-62210.128483	-2.109910	-0.001993
9306	9.3050e+00	-2.2259	-27.572129	13.686228	136862.282664	4.641802	0.004384
9307	9.3060e+00	-2.2230	-27.600028	-8.709418	-87094.179877	-2.953874	-0.002790
9308	9.3070e+00	-2.2194	-27.588072	3.732608	37326.077090	1.265946	0.001196
9309	9.3080e+00	-2.2180	-27.568144	6.221013	62210.128483	2.109910	0.001993
9310	9.3090e+00	-2.2128	-27.604014	-11.197823	-111978.231270	-3.797838	-0.003587
9311	9.3100e+00	-2.2103	-27.560173	13.686228	136862.282664	4.641802	0.004384
9312	9.3110e+00	-2.2063	-27.611985	-16.174633	-161746.334057	-5.485766	-0.005181
9313	9.3120e+00	-2.2033	-27.576115	11.197823	111978.231270	3.797838	0.003587
9314	9.3130e+00	-2.1996	-27.524303	16.174633	161746.334057	5.485766	0.005181
9315	9.3140e+00	-2.1964	-27.520317	1.244203	12442.025697	0.421982	0.000399
9316	9.3150e+00	-2.1951	-27.504375	4.976810	49768.102787	1.687928	0.001594
9317	9.3160e+00	-2.1918	-27.552202	-14.930431	-149304.308360	-5.063784	-0.004783
9318	9.3170e+00	-2.1881	-27.492418	18.663039	186630.385450	6.329730	0.005978
